timestamp,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z
9.000000000000000222e-01,8.972481330177630721e-01,9.004176671345492933e-01,2.181032472523497745e+00,9.930625843461377000e-01,3.357474028025002333e-02,5.899817648778252210e-02,9.601383003505505054e-02,9.195193992625730894e-01,9.559633573417236629e-01,2.017298353852987891e-01,-3.471529729152807858e-02,1.807136970664878495e-02,3.193468536220286577e-03,4.738883144915708584e-02,-1.219361617244271202e-02,-3.921667267051279736e-03
9.500000000000000666e-01,9.342321302947719230e-01,8.957637021661140064e-01,2.176236206137261320e+00,9.931167839604091441e-01,3.468601303715718176e-02,5.788193302498743920e-02,9.573722235897060007e-02,9.048028008520544452e-01,8.957689206731554998e-01,1.856489480482196586e-01,-3.985541515548696873e-02,3.218256505944661061e-02,4.622140923880575618e-03,4.695874923876174750e-02,-1.257855903332518940e-02,-5.026312743845400867e-03
1.000000000000000000e+00,9.755150445366523870e-01,8.938669801965539730e-01,2.174581977574096658e+00,9.931221910398376762e-01,3.597334913118861027e-02,5.723462177544582502e-02,9.559513526712290488e-02,8.959927346977106799e-01,8.398743431152673189e-01,1.774766802077728800e-01,-3.679740878468511223e-02,4.925773091134698356e-02,1.845668929384969986e-03,4.627246598278286077e-02,-1.314386582479018691e-02,-5.845482426052056417e-03
1.050000000000000044e+00,1.029770472803449133e+00,9.118958641129972786e-01,2.175253716232335766e+00,9.929797943982878738e-01,3.660871816015889846e-02,5.742419263296760779e-02,9.671293487355159257e-02,9.052288796580785224e-01,8.077220755234368887e-01,1.697651870444371880e-01,-2.726281354404102783e-02,7.520008671625380559e-02,5.266748908316041221e-03,4.609516121347839029e-02,-1.406012383457205632e-02,-6.052730958143157786e-03
1.100000000000000089e+00,1.081596018796207481e+00,9.385283536059556564e-01,2.179077466495942694e+00,9.925414799320269044e-01,3.800685852021809530e-02,5.609128639071474937e-02,1.013442495201417187e-01,8.997543365265481263e-01,7.780817117598769483e-01,1.656981431464180088e-01,-1.948620069587900239e-02,8.684884490939498436e-02,6.061819778151272993e-03,4.553374626046698126e-02,-1.420695078047230428e-02,-7.141177807369347881e-03
1.150000000000000133e+00,1.142075067868628668e+00,9.780432822745549482e-01,2.186884327035853115e+00,9.919980708886810827e-01,3.976416500601410997e-02,5.527528348269627329e-02,1.063168922157583379e-01,9.030066801659217823e-01,7.593203967521905406e-01,1.599727524455271666e-01,-6.818842876906412373e-03,9.665922297406129293e-02,1.604466822140907661e-02,4.501489222935362716e-02,-1.485726397777771893e-02,-7.598532456299554420e-03
1.200000000000000178e+00,1.202187263488668334e+00,1.012400674509246645e+00,2.196444582826394765e+00,9.916153963847955666e-01,4.128245679523995237e-02,5.413730999235076558e-02,1.098354044940246937e-01,9.059078690870856487e-01,7.422094190130783531e-01,1.582635552288910452e-01,-2.401643645542714083e-03,1.038451474891105147e-01,2.120022623785332294e-02,4.458648974515926067e-02,-1.592498852764540063e-02,-7.717360647382640049e-03
1.250000000000000000e+00,1.249540937891455705e+00,1.038407334213510280e+00,2.202618712670129764e+00,9.909800622770633671e-01,4.269920533245476213e-02,5.273911214921531143e-02,1.155589896245074605e-01,8.958164133634366477e-01,7.151711244388365696e-01,1.539058601932599135e-01,4.067352510496561463e-03,1.074141835711801829e-01,2.491763960347295748e-02,4.399365229218670653e-02,-1.637093526336477409e-02,-8.257660433162328922e-03
1.300000000000000044e+00,1.310788731481270508e+00,1.067689543557809317e+00,2.212725326372048329e+00,9.906141603612927948e-01,4.427268141737835533e-02,5.106695055857939092e-02,1.188094336845927357e-01,8.931329097124122152e-01,6.928462724235469050e-01,1.534917410606113364e-01,1.162346604946992365e-02,1.071811673684004429e-01,2.843008322639990412e-02,4.343068199308677130e-02,-1.714861098420656163e-02,-8.615834896995742606e-03
1.350000000000000089e+00,1.387107766563644873e+00,1.101753964019224652e+00,2.225448195983114719e+00,9.904652603645212050e-01,4.591406763023190424e-02,4.978751505621103329e-02,1.199652856005248291e-01,9.026821418578510059e-01,6.718428608558059123e-01,1.486233344291091607e-01,2.111636916817273904e-02,1.101912285902831717e-01,3.683611621599383601e-02,4.286444920532668512e-02,-1.853867561659528970e-02,-8.307428463043504963e-03
1.400000000000000133e+00,1.451407810017794286e+00,1.130700624213726968e+00,2.237368092133429798e+00,9.901143919258413861e-01,4.730735530508761028e-02,4.840790641978020420e-02,1.228502325248650717e-01,8.997320296167212739e-01,6.497632040871365033e-01,1.445906831559352901e-01,2.696039503406200827e-02,1.092987623910512268e-01,4.311824688874235645e-02,4.245919838476763797e-02,-1.978480379549926380e-02,-7.919601418913048418e-03
1.450000000000000178e+00,1.515896313355496350e+00,1.161344498455268548e+00,2.248913057371529689e+00,9.897421418967127238e-01,4.860349047739717654e-02,4.694012661059863978e-02,1.258762002163315297e-01,8.981434665214068636e-01,6.301212211627458259e-01,1.404783250110446247e-01,3.052265095687589636e-02,1.120849991380488686e-01,4.967583724985968202e-02,4.191987439848719743e-02,-2.099451046922745298e-02,-7.456588214521394677e-03
1.500000000000000000e+00,1.567735897149350022e+00,1.191647966387851199e+00,2.257888975863254988e+00,9.890137727197975126e-01,4.959405788200520193e-02,4.565505529572491672e-02,1.315591225240321238e-01,8.900027795073046644e-01,6.091184542624734632e-01,1.366263579171269893e-01,3.520587212964682716e-02,1.168520067257959455e-01,5.461869950173602745e-02,4.152815905109520644e-02,-2.193269727046428391e-02,-7.121687037762870764e-03
1.550000000000000044e+00,1.618213751513482235e+00,1.216935987214922577e+00,2.265687337646676625e+00,9.883088439157655669e-01,5.027498895884403851e-02,4.416621223870863949e-02,1.369941612608231996e-01,8.761741641782800905e-01,5.851509466672619730e-01,1.317330990110490430e-01,4.054781218102703616e-02,1.205023752331484121e-01,5.864667225420486241e-02,4.114191815542168201e-02,-2.270202089857429814e-02,-6.962358709618687684e-03
1.600000000000000089e+00,1.658629957254103671e+00,1.234318252843576991e+00,2.272639419152897133e+00,9.874739572148883981e-01,5.127997301251072809e-02,4.247318834700799378e-02,1.430439668837675260e-01,8.553601344952962426e-01,5.594820193077880699e-01,1.276037320855435420e-01,4.580256167127513822e-02,1.180048767134305315e-01,6.080419493411343829e-02,4.073784273251223470e-02,-2.334208929550369432e-02,-6.957050832286972193e-03
1.650000000000000133e+00,1.683604009718203010e+00,1.245169203128978719e+00,2.277716500722303028e+00,9.863609666449056901e-01,5.246427688993492156e-02,4.064282551372785240e-02,1.506243800452108372e-01,8.214934830489177831e-01,5.286616694000992878e-01,1.238289019255105899e-01,5.445649418880671444e-02,1.093822124045281396e-01,6.299640946546043729e-02,4.041379357972545161e-02,-2.383856028450881404e-02,-6.974776190005977337e-03
1.700000000000000178e+00,1.710539021461936038e+00,1.259592564795402048e+00,2.282470937473160877e+00,9.851330441003544047e-01,5.342178215837669469e-02,3.897200678140254337e-02,1.585565555252203551e-01,7.915926772252198651e-01,4.994814585684289598e-01,1.183983367592935793e-01,6.402390389298459605e-02,1.029013473059992440e-01,6.595679266262993723e-02,4.006071785612726893e-02,-2.429727428409953274e-02,-7.061859427950892797e-03
1.750000000000000000e+00,1.745755745977143558e+00,1.275595450190984304e+00,2.286143236595183481e+00,9.839640456156553139e-01,5.414271257694415473e-02,3.774174666314510096e-02,1.657072242519857797e-01,7.687165700490256048e-01,4.716372623004528863e-01,1.123193967664475740e-01,8.111153529738802936e-02,1.040614921810278370e-01,6.911324647100655638e-02,3.960643709405122642e-02,-2.487043361359785390e-02,-7.241797282650303674e-03
1.800000000000000044e+00,1.790646564016630693e+00,1.290472733820931417e+00,2.291971158993405755e+00,9.830473552484922939e-01,5.458061503349896648e-02,3.696186227534727781e-02,1.710925905428047900e-01,7.542772031497135821e-01,4.414725958370913639e-01,1.066503057242380731e-01,1.053654905495425981e-01,1.071473325390101261e-01,7.264749950006944845e-02,3.906841885327112102e-02,-2.590685780401906502e-02,-6.932117938108502131e-03
1.850000000000000089e+00,1.825006212511581127e+00,1.294429829799929266e+00,2.295405366783883849e+00,9.819584729940857848e-01,5.538275232385598407e-02,3.630301345703550869e-02,1.771225543912914036e-01,7.324364865071371078e-01,4.054765541389498407e-01,1.036070924869552379e-01,1.315076527150384755e-01,1.055298483361990641e-01,7.413842280956603470e-02,3.836140639247028611e-02,-2.671688862688610319e-02,-7.276653969484770355e-03
1.900000000000000133e+00,1.867612180998589944e+00,1.296625439373250588e+00,2.300859137710485669e+00,9.810804969025009870e-01,5.588883505212548231e-02,3.570961432721192486e-02,1.818854588983407072e-01,7.145274205096736608e-01,3.674912918205242018e-01,1.025308588378542746e-01,1.560472760155001970e-01,1.052481353426183708e-01,7.434002599284959822e-02,3.753052460611599334e-02,-2.760535054670367958e-02,-7.448288143271676598e-03
1.950000000000000178e+00,1.918069003354495816e+00,1.299714111040522813e+00,2.309579693892421570e+00,9.804466351659267831e-01,5.631244021517820691e-02,3.438829339592609086e-02,1.853935002801867238e-01,7.034848440731441555e-01,3.339339408636889939e-01,1.016691444007436218e-01,1.705520301346447054e-01,1.060659208271133580e-01,7.408468035226228876e-02,3.659586483862618117e-02,-2.859947948121929068e-02,-7.420224850312214307e-03
2.000000000000000000e+00,1.971762419769742758e+00,1.306728346055107570e+00,2.317570614213127378e+00,9.796216212398922707e-01,5.689091718883545340e-02,3.308563767705552383e-02,1.897636512091836758e-01,6.929829843945516377e-01,3.003334246182650658e-01,1.017526422334164848e-01,1.836584900490010053e-01,1.056717510297494889e-01,7.383847103587594385e-02,3.563971237461009689e-02,-2.922637944128235465e-02,-7.645263850064441813e-03
2.050000000000000266e+00,2.025428218876792030e+00,1.312351815234306773e+00,2.327980076556244615e+00,9.788192971213199867e-01,5.743568830489170080e-02,3.127926802049855320e-02,1.939987955735047731e-01,6.825644325508352095e-01,2.707257091635505986e-01,1.027738891939153215e-01,1.884693521611613687e-01,1.036884890291285555e-01,7.168884731589036940e-02,3.471249585602581567e-02,-2.978505595707086825e-02,-7.768505986485255664e-03
2.100000000000000089e+00,2.074663055976583514e+00,1.310956626334015995e+00,2.337362630722196855e+00,9.780915463749445538e-01,5.785072377114626463e-02,2.949279934896308769e-02,1.977887647354774070e-01,6.648790917279165935e-01,2.358595569287806337e-01,1.028018786865913109e-01,1.962467931954444411e-01,9.775371614315994662e-02,7.112891235108552423e-02,3.374894815703419898e-02,-3.035112885879147696e-02,-7.835013623079551542e-03
2.149999999999999911e+00,2.112345438465909719e+00,1.304279232115757692e+00,2.346340955611966095e+00,9.771365232562414516e-01,5.848625569921818423e-02,2.746600772453915498e-02,2.025566370985309728e-01,6.427691841085274582e-01,2.019989070323027491e-01,1.057371384954784582e-01,2.018922644290060131e-01,8.849088745990875415e-02,6.987321066161535088e-02,3.265907846901216355e-02,-3.078503162944888627e-02,-7.849438053467187523e-03
2.200000000000000178e+00,2.145518010061348679e+00,1.297988563851275590e+00,2.352875327823801932e+00,9.760195136169367292e-01,5.871700290552245294e-02,2.522666268706594619e-02,2.080909370886297738e-01,6.220935934871671957e-01,1.681396613359515402e-01,1.019861645794725435e-01,2.037739501940256381e-01,8.754786343719803132e-02,6.889536325080759804e-02,3.165501273041357311e-02,-3.112827290809070530e-02,-8.005212065334511504e-03
2.250000000000000000e+00,2.176102057851690752e+00,1.290233262406783599e+00,2.357653438180239203e+00,9.747958261109248568e-01,5.867777418494359715e-02,2.316383186142991629e-02,2.139940492324861054e-01,5.988780794493970827e-01,1.332522618143192894e-01,1.003590769208839439e-01,2.078381852793878826e-01,9.081300533974032141e-02,6.765543541118734794e-02,3.069682124877519749e-02,-3.141261958315290370e-02,-8.180350062689254256e-03
2.300000000000000266e+00,2.212189803650217002e+00,1.285129308675150739e+00,2.362662296349508750e+00,9.736003329422407981e-01,5.819631443301211127e-02,2.057812190516645351e-02,2.197546850013166742e-01,5.815509895737133172e-01,1.009519420261095896e-01,9.677673699212613334e-02,2.068972122006108583e-01,9.897699445874967583e-02,6.576237015085532878e-02,2.971321492588635885e-02,-3.156928538126321099e-02,-8.430649895150058373e-03
2.350000000000000089e+00,2.236383210781613506e+00,1.277014990140500572e+00,2.367267547530615523e+00,9.720996889251356521e-01,5.781222945462639179e-02,1.804075683562560845e-02,2.266152510532729869e-01,5.557466587509795053e-01,6.892858008998203889e-02,9.503884608460330674e-02,2.039508867447461515e-01,9.985722435504669481e-02,6.436562646186996806e-02,2.883565946943365127e-02,-3.164089198591325813e-02,-8.768421538131582899e-03
2.400000000000000355e+00,2.263845657491276864e+00,1.272684200750392236e+00,2.371548735473763880e+00,9.704586210541081837e-01,5.730875326344066212e-02,1.549020820181789757e-02,2.338500054971415776e-01,5.342672138110914348e-01,3.816565393162113518e-02,9.203522312896741941e-02,2.019804825378495317e-01,1.032327976898657490e-01,6.298073573132798031e-02,2.805638582335198000e-02,-3.164355817309807278e-02,-9.110923090415619374e-03
2.450000000000000178e+00,2.288168548806115865e+00,1.265082074390539768e+00,2.376403327692703016e+00,9.688304036189573365e-01,5.669202560869623930e-02,1.279952510504115543e-02,2.408107875760481242e-01,5.072598364608442711e-01,8.009251328494325708e-03,8.965888583378232857e-02,1.982792582994292452e-01,1.028611951901447913e-01,6.117157807384272783e-02,2.730882090664066980e-02,-3.155394245669601583e-02,-9.426308684681725808e-03
2.500000000000000000e+00,2.317154930438587446e+00,1.256885691064124400e+00,2.382330966822552298e+00,9.672942267241232406e-01,5.604826495021790478e-02,9.528181414370626504e-03,2.472037311635597867e-01,4.822316573048245347e-01,-2.304495255998072895e-02,8.798974288373932751e-02,1.884917198745394706e-01,1.023738600979577640e-01,5.933669254075860100e-02,2.646532769825356290e-02,-3.136497764560085971e-02,-9.864161607728186981e-03
2.550000000000000266e+00,2.345155344572992906e+00,1.242434680906116196e+00,2.386344554876017376e+00,9.658452982134714260e-01,5.548228617376931709e-02,6.772486686156675185e-03,2.530191875410800484e-01,4.549301130283242012e-01,-5.481987512874322843e-02,8.414688661099133105e-02,1.886864656872641044e-01,9.963871579387070798e-02,5.909639988229099111e-02,2.580034905251792771e-02,-3.129121098195970785e-02,-1.015221206718159089e-02
2.600000000000000089e+00,2.376633414130723487e+00,1.228750930773232497e+00,2.389656349338282748e+00,9.643730595250058490e-01,5.461181510823757967e-02,4.279044701616277306e-03,2.588123673424526650e-01,4.267748169986786411e-01,-8.736243729247709922e-02,7.904317648813201369e-02,1.927549652578297856e-01,9.787956322113096352e-02,5.930618937102224986e-02,2.517646688678383191e-02,-3.120432758031795040e-02,-1.040590661287430808e-02
2.650000000000000355e+00,2.398361092484338375e+00,1.211043342349399810e+00,2.391624391518641701e+00,9.627859053582626947e-01,5.394836607875833079e-02,1.582479467218595760e-03,2.648213926397158802e-01,3.943162115118502564e-01,-1.213837019805361073e-01,7.193441636865727240e-02,1.978882333007025707e-01,8.993382140185919582e-02,6.068297586747258693e-02,2.459426158114500285e-02,-3.107723658018769070e-02,-1.067954802582565116e-02
2.700000000000000178e+00,2.418838680859631829e+00,1.192565707633488570e+00,2.394897131667502066e+00,9.611222537691871404e-01,5.299476396137461909e-02,-1.347803046120922034e-03,2.709866264767792909e-01,3.585842721579615144e-01,-1.528354658531465848e-01,6.700492959159762285e-02,1.956585602397587220e-01,8.151855949582209604e-02,6.064534711210229495e-02,2.401848866866769863e-02,-3.080431624196292364e-02,-1.113489188864510634e-02
2.750000000000000000e+00,2.442857298939411947e+00,1.171840193648141071e+00,2.399310756748849638e+00,9.595564425304990985e-01,5.215171326569594673e-02,-4.198080444858498864e-03,2.766116565191060750e-01,3.280140052151980234e-01,-1.831157528865058892e-01,6.569492505304458385e-02,1.952951262493600182e-01,7.494166397587401218e-02,5.986776413498217514e-02,2.344554412397717100e-02,-3.063956111055476245e-02,-1.152792693002534230e-02
2.800000000000000266e+00,2.476237486182093051e+00,1.152062480800871036e+00,2.402015528349754181e+00,9.580662878994207210e-01,5.058466418373400164e-02,-6.639996548757039381e-03,2.819682432223097890e-01,3.040240208730212723e-01,-2.140342230398924461e-01,6.245889146372059914e-02,2.016782827209293028e-01,7.768671592453260666e-02,5.880723759278692897e-02,2.294672581607528489e-02,-3.051303081571541537e-02,-1.181431627494636608e-02
2.850000000000000089e+00,2.508179251828360101e+00,1.132983617558660061e+00,2.406429549856505812e+00,9.564986801859159948e-01,4.847259880382516484e-02,-9.189863695420895720e-03,2.875347428973821229e-01,2.807992330490062804e-01,-2.364602684522994214e-01,6.125274838055651261e-02,1.994200610866562196e-01,9.080651965111077861e-02,5.518615735956029777e-02,2.248574940398286037e-02,-3.045165393563721221e-02,-1.207101611444201007e-02
2.900000000000000355e+00,2.539804413365952307e+00,1.109079792948624466e+00,2.410927884247281217e+00,9.551236811468750698e-01,4.617702431644785804e-02,-1.165396122668087633e-02,2.923535895545796293e-01,2.592512328345545347e-01,-2.604025833745685636e-01,6.112361854164358871e-02,1.999056534484138226e-01,1.043285585150695027e-01,5.149064528446323230e-02,2.200789623736786743e-02,-3.045369739682894650e-02,-1.214669637925532703e-02
2.950000000000000178e+00,2.570501430223328221e+00,1.083135967327373494e+00,2.416851807849703881e+00,9.538800908419839963e-01,4.382156122610719740e-02,-1.395609968898100031e-02,2.966440128309790758e-01,2.392782887594454011e-01,-2.816718674147526413e-01,6.326466081096422667e-02,1.980738699624690624e-01,1.174607335653889556e-01,4.739952663026202051e-02,2.152536527870353017e-02,-3.049064531569735392e-02,-1.212993726170322195e-02
3.000000000000000000e+00,2.600278406962138966e+00,1.053994751693780207e+00,2.422384808616524499e+00,9.526751242367357264e-01,4.164177126284292901e-02,-1.626606423930204021e-02,3.006850273970687604e-01,2.175306677719561210e-01,-3.043745022660140909e-01,6.375736541249744926e-02,1.992719851830789535e-01,1.269006249650863338e-01,4.417601654974693398e-02,2.097577128032767496e-02,-3.050622932186966910e-02,-1.205548777817298106e-02
3.050000000000000266e+00,2.625560729005306904e+00,1.022789863004959887e+00,2.426852625801376728e+00,9.514254505167176745e-01,3.897605363731038858e-02,-1.862008948353424329e-02,3.048340066651806790e-01,1.953150080077757089e-01,-3.268650204518392943e-01,6.574629326397454787e-02,1.987454921907161054e-01,1.387924874854937207e-01,4.041873870048686562e-02,2.044302517916546033e-02,-3.042193908645993150e-02,-1.205621369237510135e-02
3.100000000000000089e+00,2.650918848590889443e+00,9.902020767807797608e-01,2.431345168235908627e+00,9.501886455027060974e-01,3.657522421434665494e-02,-2.078462710596700250e-02,3.088232345654532973e-01,1.707830861735199213e-01,-3.476345535915534857e-01,6.675169660153623674e-02,1.998192211739573398e-01,1.508925548066963607e-01,3.684431444204944867e-02,1.985971249337475930e-02,-3.035012098965767652e-02,-1.198801283521230311e-02
3.150000000000000355e+00,2.679575776032998125e+00,9.603570427197121173e-01,2.436194402682183124e+00,9.488367609962821136e-01,3.475528010496053283e-02,-2.288129481472156793e-02,3.130132869935580708e-01,1.481771205691526649e-01,-3.715363868936134573e-01,6.812016126978012731e-02,2.076428281164726386e-01,1.530870438005201284e-01,3.549034795027836142e-02,1.929440653879292700e-02,-3.030623246846040481e-02,-1.189004113633738459e-02
3.200000000000000178e+00,2.701447693099042979e+00,9.289910371760734531e-01,2.441949021820235544e+00,9.473596323781227069e-01,3.266348392060643147e-02,-2.519362687187400376e-02,3.175029211260853579e-01,1.220760914958443771e-01,-3.933904902564898665e-01,6.881958525751850908e-02,2.095273227555143336e-01,1.538325058469428575e-01,3.354810984628170401e-02,1.871837203433510122e-02,-3.016286153009200763e-02,-1.184214079808354469e-02
3.250000000000000000e+00,2.725246064904009557e+00,8.971089402567372639e-01,2.446730235186539648e+00,9.459370214003149924e-01,3.066986248129599177e-02,-2.745473020791555641e-02,3.217277558260849268e-01,9.384441691280065445e-02,-4.164310581815393042e-01,6.881831921578297762e-02,2.140902501563403670e-01,1.550380769894338928e-01,3.229396735929040974e-02,1.815298163648412788e-02,-3.000007641176503925e-02,-1.178981033010279011e-02
3.300000000000000266e+00,2.746911658614704432e+00,8.681890495585214973e-01,2.452743389893081272e+00,9.443392860265800159e-01,2.874325973645727034e-02,-2.983506530015091890e-02,3.263541125297295675e-01,6.584780950194372984e-02,-4.376482179078409196e-01,6.672622135984566938e-02,2.188192825064335101e-01,1.495520051223244995e-01,3.233581245932331399e-02,1.762128234061662718e-02,-2.989963619824516361e-02,-1.169002378996116670e-02
