timestamp,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z
8.500000000000000888e-01,4.567572344077070468e-01,-1.916998756113576577e-02,1.558764899521983383e+00,9.998972681079940639e-01,9.598739205399661051e-03,1.008592791384202089e-02,3.404628313575879493e-03,5.919284443366277237e-01,-1.086490545739083463e-02,9.504885623376156667e-02,1.717049333587533470e-03,1.545596703463862783e-04,-3.781494580745917850e-02,5.096177977646867453e-03,-1.056077807172084958e-02,-5.875546476107316486e-03
9.000000000000000222e-01,4.834209444327768335e-01,-1.847137683451594015e-02,1.563294393322978371e+00,9.999055685469201427e-01,9.150712600210601788e-03,9.832917988395332640e-03,2.903820173857422915e-03,5.897879624689106315e-01,-5.277808177699694521e-03,9.154246434456589365e-02,1.559785161596432147e-03,4.154815568998992850e-04,-2.538573259769940499e-02,5.262730372607670598e-03,-1.070147733464934039e-02,-5.642017832433587378e-03
9.500000000000000666e-01,5.130995588508628913e-01,-1.620458384611951630e-02,1.567485234096539060e+00,9.999145560346687223e-01,8.709764703638812194e-03,9.303905817431316547e-03,2.908258127984764217e-03,5.899029889822333672e-01,1.551711472413447659e-03,8.742127185709658299e-02,1.972939595925356313e-03,8.443689565801753855e-04,-1.069580240411709821e-02,5.352395368019608086e-03,-1.082104226257992602e-02,-5.263315028888071803e-03
1.000000000000000000e+00,5.331627485994111515e-01,-1.208981995196945977e-02,1.571590077774051908e+00,9.999209818270318184e-01,8.247978855891320918e-03,8.938855845912693082e-03,3.177704049096751783e-03,5.789620923346228132e-01,1.017403854477141531e-02,8.536474318129631811e-02,2.429799485541725597e-03,1.432480801955727167e-03,-2.612922323239584566e-05,5.293557801134344577e-03,-1.094744329712817044e-02,-4.689297077540005923e-03
1.050000000000000044e+00,5.453481156393426010e-01,-6.439856756541129969e-03,1.575411175811583631e+00,9.999284280031457417e-01,7.803623356426992071e-03,8.153711866066504221e-03,3.969800558455476198e-03,5.561965339083742021e-01,2.058755430467731906e-02,8.312327026533801455e-02,3.418667417879633040e-03,1.958186296990774202e-03,9.597761003607714614e-03,5.078223355808492677e-03,-1.095952235432240060e-02,-4.080126171379605711e-03
1.100000000000000089e+00,5.516814012914761367e-01,-9.524906347904357751e-05,1.578036002139046934e+00,9.999285767160641658e-01,7.574514638056350883e-03,7.420381793719046416e-03,5.514175243800512397e-03,5.289558704110399745e-01,2.652020091918478803e-02,7.921766385448598957e-02,5.153040830470599631e-03,2.573192527589266733e-03,1.733990073593353817e-02,4.875588938454150471e-03,-1.101956713956502715e-02,-3.642464892910719093e-03
1.150000000000000133e+00,5.616118774305238759e-01,5.831040332276146709e-03,1.580808791689082282e+00,9.999182792948243526e-01,7.641479603229894488e-03,7.000786529799729423e-03,7.485419795526094752e-03,5.091704039947561045e-01,3.120031955101847110e-02,7.650612558387392959e-02,6.675212388151923609e-03,2.986205274972641467e-03,2.183961979411286683e-02,4.702487808380262889e-03,-1.101715546208848623e-02,-3.315634891849725176e-03
1.200000000000000178e+00,5.657983502342773807e-01,1.086014607889784940e-02,1.583650445123245820e+00,9.999146617825450667e-01,7.718027067259074746e-03,6.437175238182125774e-03,8.346495398690789366e-03,4.834299573827912089e-01,3.780848265483839621e-02,7.398969803218352626e-02,8.683536875176575687e-03,3.161967637129078999e-03,2.668974952871919562e-02,4.338466903946786371e-03,-1.119009652483663256e-02,-3.176333432024823402e-03
1.250000000000000000e+00,5.689743045301682844e-01,1.601902375094245781e-02,1.585734250198699291e+00,9.999005048830706954e-01,7.733652729147880676e-03,6.535891993444857030e-03,9.821052178626037826e-03,4.662608279818026835e-01,4.020179369820671422e-02,7.138495961566151959e-02,9.786632624540648334e-03,3.435444511004236926e-03,2.971615857200763516e-02,3.998437238248719015e-03,-1.130656606940979095e-02,-3.085316810176740639e-03
1.300000000000000044e+00,5.763923696502395444e-01,2.008326263870300124e-02,1.587762924799636099e+00,9.998951496035034525e-01,7.565232180887115042e-03,6.718603189091303454e-03,1.035941275478455791e-02,4.551360107683415923e-01,4.469172094696922948e-02,6.879965955010097778e-02,1.126250281799869718e-02,3.569155785945818046e-03,3.338947920187732010e-02,3.723406699191771172e-03,-1.145794912454917158e-02,-3.061198727736472863e-03
1.350000000000000089e+00,5.874156735598412560e-01,2.220590499421436215e-02,1.590508779321430533e+00,9.998954792483987219e-01,7.666311341263422341e-03,6.616764634262163429e-03,1.031875354917026651e-02,4.431906223352243268e-01,4.273029164624227855e-02,6.371963164012095504e-02,1.228584760220317526e-02,3.839640584262401114e-03,3.721869597692679943e-02,3.499440863037085302e-03,-1.161090039935922316e-02,-2.966276713347374989e-03
1.400000000000000133e+00,6.028285144231306791e-01,2.329293192486913550e-02,1.593272229008573238e+00,9.998987644900075855e-01,7.736607335670318310e-03,6.844271819641184647e-03,9.785786710773508937e-03,4.356929019230157962e-01,4.104197543636545903e-02,5.974641367266794040e-02,1.366807663616413475e-02,4.049120966609965483e-03,3.999654680744003238e-02,3.263936516103246779e-03,-1.172713284809561232e-02,-2.830607853778675971e-03
1.450000000000000178e+00,6.103943046571551623e-01,2.528902680284905030e-02,1.594816096402196459e+00,9.999003222023447046e-01,7.909872916288682165e-03,7.176552829691883011e-03,9.234536240559350004e-03,4.269274578076805438e-01,4.092133593738608160e-02,5.552843376383774510e-02,1.416790810101964219e-02,4.540403841370088331e-03,4.341157041182056031e-02,3.099646210768039045e-03,-1.190639554324131148e-02,-2.688845989936472242e-03
1.500000000000000000e+00,6.179100533955634855e-01,2.792316954892238440e-02,1.596381174264374092e+00,9.998972007313629007e-01,8.084268793642157558e-03,7.390041000083199911e-03,9.253100111522442536e-03,4.172040975783134487e-01,4.096638234604871309e-02,5.337906064714829923e-02,1.477728815127841815e-02,4.918340465310068466e-03,4.583761670845856034e-02,2.961663285575687459e-03,-1.202510359669273221e-02,-2.607717996616670548e-03
1.550000000000000044e+00,6.258146345603777805e-01,3.175439423675691791e-02,1.597506400382081138e+00,9.998901570955448515e-01,7.871710012005993934e-03,7.671848030597809218e-03,9.942468140716014674e-03,4.075007046475933592e-01,4.310045924689818314e-02,5.053276349053256733e-02,1.461503914793430350e-02,5.330099930891995900e-03,4.744608775097472475e-02,3.006716191784230413e-03,-1.205013258059241948e-02,-2.521725343069347505e-03
1.600000000000000089e+00,6.380746116399045320e-01,3.461461380079718791e-02,1.599414751170311844e+00,9.998885701901166767e-01,7.821849399547178838e-03,7.638087911376044946e-03,1.016491456890080726e-02,3.988591743259008449e-01,4.710686551258337629e-02,4.821804441296539956e-02,1.481939930259018601e-02,5.478490193363165679e-03,4.863972327193830103e-02,3.063495650034399418e-03,-1.203544289927134005e-02,-2.456213906369491672e-03
1.650000000000000133e+00,6.427318767141015909e-01,3.664491048421965325e-02,1.600449125330334788e+00,9.998897592589763850e-01,7.875227722775718017e-03,7.309378593389973498e-03,1.024807796217946931e-02,3.810330268280345267e-01,4.915422480068339789e-02,4.530105008621543305e-02,1.513956143705007598e-02,5.551265223475741924e-03,5.093444556528677059e-02,3.110165596272351611e-03,-1.203301218287789777e-02,-2.409742037716589708e-03
1.700000000000000178e+00,6.588928162196491245e-01,4.034779072606618083e-02,1.602859026099615392e+00,9.998829505637620851e-01,7.819001883486035101e-03,7.155437698188459907e-03,1.103395182147287774e-02,3.728012266647507400e-01,5.179718381790494874e-02,4.438411110315378105e-02,1.559144845818876031e-02,5.561222477395939834e-03,5.108759160069246269e-02,3.187462613116514003e-03,-1.197641473952196570e-02,-2.346045112648205162e-03
1.750000000000000000e+00,6.613548904899615444e-01,4.102932043060412287e-02,1.604052725783856159e+00,9.998911263981624664e-01,7.834426131759102130e-03,6.681677694446757493e-03,1.056940398448931277e-02,3.514335035093980042e-01,5.355650062631225200e-02,4.095318702699538016e-02,1.646908279200596029e-02,5.363503601955614195e-03,5.282621046719813973e-02,3.310359857293084743e-03,-1.198798623858968182e-02,-2.314604865768849027e-03
1.800000000000000044e+00,6.618052773667791877e-01,4.325675604916274369e-02,1.604735554144415044e+00,9.998914773936685707e-01,7.624414706559916842e-03,6.365707295209837441e-03,1.088023467213990354e-02,3.328435197710594151e-01,5.380332153698141884e-02,3.620332013569535490e-02,1.721220375313805770e-02,5.426539208379464047e-03,5.439789039247189262e-02,3.363806706039169838e-03,-1.202712846395878436e-02,-2.193351157166548507e-03
1.850000000000000089e+00,6.696654575803362430e-01,4.593259393983752104e-02,1.605779166158728843e+00,9.998858695548958897e-01,7.565869128485874957e-03,6.418160448470904521e-03,1.139353787188198894e-02,3.228862907598665233e-01,5.589473912504394626e-02,3.443213172156808083e-02,1.757736451953223825e-02,5.243572442201954904e-03,5.461212329326280840e-02,3.447989295212448933e-03,-1.202871102940174936e-02,-2.221615327694095084e-03
1.900000000000000133e+00,6.778879220835204444e-01,4.812312677282831741e-02,1.606680243092939442e+00,9.998860578217042550e-01,7.414870351777780137e-03,6.695124202919189478e-03,1.131664187580458739e-02,3.122759505820935089e-01,5.531522092084396880e-02,3.242541311725341546e-02,1.827196752616207925e-02,5.169165175867171391e-03,5.483587927376836618e-02,3.376782529805982119e-03,-1.199458242168692686e-02,-2.141947273205062254e-03
1.950000000000000178e+00,6.873542023720004002e-01,5.152222813686655606e-02,1.607442837170724781e+00,9.998811866001872106e-01,7.239080032749186343e-03,6.799156677197075969e-03,1.178897246412747603e-02,3.086390164273861703e-01,5.619951423975864252e-02,3.004496152004134182e-02,1.783227177059142424e-02,5.155827666241271333e-03,5.465411521826624847e-02,3.358224348041152253e-03,-1.195011525001111498e-02,-2.113305353457666565e-03
2.000000000000000000e+00,7.166368342362212651e-01,5.730145567360249437e-02,1.610540024916949697e+00,9.998633036193733670e-01,7.171286590972766190e-03,7.434542389451360631e-03,1.291024025502370345e-02,3.202014804211518184e-01,5.766594047072361173e-02,3.254221427016969898e-02,1.701093997246476766e-02,5.304834260287698104e-03,5.249385815283847539e-02,3.395190633366854810e-03,-1.188432691221022464e-02,-2.054269184316493985e-03
2.050000000000000266e+00,7.340790096096009298e-01,6.235517047783087352e-02,1.611981760894769522e+00,9.998432835639565752e-01,7.261162233865525728e-03,7.945245032590331560e-03,1.405549417242547491e-02,3.245317713426992823e-01,5.933501233592185925e-02,3.210282053753930886e-02,1.778500810997129741e-02,5.391016811646732673e-03,5.098480082436512156e-02,3.405953378458575001e-03,-1.177882519646722935e-02,-1.997428021409479535e-03
2.100000000000000089e+00,7.503392703449075496e-01,6.791847252551035108e-02,1.613256289066555382e+00,9.998207018993157114e-01,7.154161240294149189e-03,8.486003466422982477e-03,1.534176572873501183e-02,3.248444571810392145e-01,5.889735343395693240e-02,3.205420842476381510e-02,1.908116523641423257e-02,5.661437052717834505e-03,4.968354909832421729e-02,3.358109890490334429e-03,-1.168141725907262223e-02,-1.921089066901875272e-03
2.149999999999999911e+00,7.639347032886523170e-01,7.410735620353096909e-02,1.614146241038806995e+00,9.997899406899205532e-01,7.130894070690759270e-03,9.029248265095230624e-03,1.696164852734333497e-02,3.284783237758557295e-01,6.092890897012390172e-02,3.413711866092017377e-02,2.009822988141089783e-02,6.200564343795560152e-03,4.824796420081492454e-02,3.315234862784434845e-03,-1.158641385898444807e-02,-1.797036618896304767e-03
2.200000000000000178e+00,7.735769437015513894e-01,7.975505061138914165e-02,1.614746943732570106e+00,9.997616411872555231e-01,7.262464321783838883e-03,9.239320248727500920e-03,1.839979303909494018e-02,3.277206485499040145e-01,5.951835577183794967e-02,3.127501737944164695e-02,2.081588379524171306e-02,6.945306232522868196e-03,4.783208581822930711e-02,3.311573704913079678e-03,-1.150799808997144541e-02,-1.679982990992534564e-03
2.250000000000000000e+00,7.765599928159980792e-01,8.410717213321633468e-02,1.614252625884859960e+00,9.997375252862115147e-01,7.463355564784722104e-03,9.450379728502723495e-03,1.949023297199066820e-02,3.212912791819985125e-01,5.775758513747671075e-02,3.031696920096471626e-02,2.115655012497023521e-02,7.451573178712036019e-03,4.759178943861110123e-02,3.307413947759694876e-03,-1.140399517840144997e-02,-1.573549164861687711e-03
2.300000000000000266e+00,7.687626929325859226e-01,8.519604733821167786e-02,1.612543637893321113e+00,9.997361770046372387e-01,7.550698561137938851e-03,9.286390721228873768e-03,1.960424155034150642e-02,3.097535812506831410e-01,5.293939922705949430e-02,2.634096441449890191e-02,2.090404155062616093e-02,7.659275644208899010e-03,4.817063917851808347e-02,3.293946198080792941e-03,-1.132512019811646349e-02,-1.507668299134655183e-03
2.350000000000000089e+00,7.613961816307327490e-01,8.515637805680842387e-02,1.610763003289167106e+00,9.997424882165720783e-01,7.599653791764948360e-03,9.436898866077986225e-03,1.918716906095957464e-02,2.984386255684184364e-01,5.011366248180255251e-02,2.473038230982515726e-02,2.081916622239899164e-02,7.681264841175857415e-03,4.848522338950514432e-02,3.287035540547801182e-03,-1.125027118699433587e-02,-1.451039754717188806e-03
2.400000000000000355e+00,7.707936365465313244e-01,8.707939801075219310e-02,1.611021380278999660e+00,9.997409083745645297e-01,7.621074719137216173e-03,9.657078209678912617e-03,1.915140159304411921e-02,2.992559236208754414e-01,4.906158820790727793e-02,2.396933240945952823e-02,2.042229410105991447e-02,7.580740271897100195e-03,4.805098572959601300e-02,3.362278170149695777e-03,-1.118354011493634739e-02,-1.411692374074795643e-03
2.450000000000000178e+00,7.886272372312458367e-01,8.989774935291325320e-02,1.612049092818786500e+00,9.997379994550115168e-01,7.466685782734988619e-03,1.005577326498490603e-02,1.915887452739595959e-02,3.030424039573980655e-01,5.117927744474511098e-02,2.334086957538684254e-02,2.026167968725570839e-02,7.648511092548866339e-03,4.736697138269133772e-02,3.420597647741975555e-03,-1.110361127026095705e-02,-1.421413759635425803e-03
2.500000000000000000e+00,8.115345404216639524e-01,9.324835416361648699e-02,1.613691346958881390e+00,9.997364164688606891e-01,7.219752994377312549e-03,1.031090783458804387e-02,1.920046698201698793e-02,3.099950114032315462e-01,5.120121296253377779e-02,2.448074861369941430e-02,2.003438995225448674e-02,7.852864950648040521e-03,4.668175471073063992e-02,3.549824663238520996e-03,-1.104010061107723109e-02,-1.463780743142224002e-03
2.550000000000000266e+00,8.243791021818912546e-01,9.507450887698176700e-02,1.614313642245363889e+00,9.997342464253050620e-01,7.207175199669805556e-03,1.044469102680990052e-02,1.924581979088481332e-02,3.083664635042039359e-01,5.078571557311965801e-02,2.340920154466999067e-02,2.103341626026242195e-02,7.871199659944268234e-03,4.654288908183514678e-02,3.628691644365718196e-03,-1.096844622918742747e-02,-1.458406094053686913e-03
2.600000000000000089e+00,8.315172145479846622e-01,9.592969960063345292e-02,1.614185699466956780e+00,9.997336605133851917e-01,7.145495848978888030e-03,1.061307161192100862e-02,1.920709859765126412e-02,3.012023962260571563e-01,4.925515115053964027e-02,2.098252642973838858e-02,2.124414628213776302e-02,7.768449054846165991e-03,4.665690214960487719e-02,3.611083878068341736e-03,-1.086978610580984286e-02,-1.424391494341700499e-03
2.650000000000000355e+00,8.445698150259451920e-01,9.787863153188387788e-02,1.614716413863643618e+00,9.997372548855557595e-01,6.997538181295357394e-03,1.068689908310140740e-02,1.903275705939831003e-02,2.999584048865285291e-01,4.794551402488688580e-02,1.846770528644562162e-02,2.088567470057871994e-02,7.812701297608986087e-03,4.661296408319063472e-02,3.628483857799948750e-03,-1.079441151182207806e-02,-1.387619874927542834e-03
2.700000000000000178e+00,8.674349124991378446e-01,1.007071309911822671e-01,1.616336196350032894e+00,9.997402749794304100e-01,6.730726284642404508e-03,1.098357781363565149e-02,1.880002463151917227e-02,3.005634540139865418e-01,4.912958018200665883e-02,1.712030603297461095e-02,2.063245005361108789e-02,7.745025418033103792e-03,4.650410952131308479e-02,3.661453164276430410e-03,-1.067898662382522207e-02,-1.381455409535203675e-03
2.750000000000000000e+00,8.902873902686166963e-01,1.027432459730107939e-01,1.617910815335186214e+00,9.997473861159731356e-01,6.717825967515049165e-03,1.105491641720120037e-02,1.837997800755545447e-02,3.028338964864150107e-01,4.975654830017099683e-02,1.758887970161875092e-02,2.090510072889887813e-02,7.679385454700611742e-03,4.636807282150255671e-02,3.685328488517485880e-03,-1.054386440051940238e-02,-1.405035419618011570e-03
2.800000000000000266e+00,9.066032354414431671e-01,1.041449136716068175e-01,1.618749506176182074e+00,9.997493764841566266e-01,6.540340587153936971e-03,1.116044190689479548e-02,1.827163651638146272e-02,3.000062792237778164e-01,4.822119540231022128e-02,1.636665443405225032e-02,2.277996922956804920e-02,7.514586833015799751e-03,4.618515024989042206e-02,3.709921614564321013e-03,-1.042136222639758469e-02,-1.387796860741836048e-03
2.850000000000000089e+00,9.320585545245591019e-01,1.078074405236684880e-01,1.620526862986999328e+00,9.997451546563129732e-01,6.483785639499852968e-03,1.141149597650614918e-02,1.836747191596965756e-02,3.017318485524480565e-01,5.333036227667482809e-02,1.547283258341946785e-02,2.505893023319513344e-02,7.483693677384078979e-03,4.557413727839738221e-02,3.782478853002311722e-03,-1.031336025589045698e-02,-1.363258629931655454e-03
2.900000000000000355e+00,9.397541441624611691e-01,1.092200276448529739e-01,1.620046180130763736e+00,9.997434205005800711e-01,6.395685275648666131e-03,1.160677592335094578e-02,1.837038726647488227e-02,2.966553051714815314e-01,5.401892601891083306e-02,1.429818050767092674e-02,2.858546854738016132e-02,7.394247050387386597e-03,4.497380771534909699e-02,3.823864996788782760e-03,-1.021061351825649187e-02,-1.334398186702419027e-03
2.950000000000000178e+00,9.468808311897015662e-01,1.110305399014061833e-01,1.619365782678072518e+00,9.997396869730860169e-01,6.400479231206101724e-03,1.198295095281804931e-02,1.833033123075918439e-02,2.937812359736999279e-01,5.446724635514806762e-02,1.436065450303364820e-02,3.205663137370240445e-02,7.338107558908346650e-03,4.425323259802486225e-02,3.869547589702562046e-03,-1.009121238255274340e-02,-1.309270408698081853e-03
3.000000000000000000e+00,9.518756967252465229e-01,1.128459666609130663e-01,1.618340548970901960e+00,9.997335954179530360e-01,6.349422942183053330e-03,1.225702900949222733e-02,1.849833129918303579e-02,2.908837253378905308e-01,5.401621895790704314e-02,1.340625526708909797e-02,3.526131061912896741e-02,7.576992264999390762e-03,4.347002135999672445e-02,3.921473656900215619e-03,-9.960549135879620888e-03,-1.264477617440655857e-03
3.050000000000000266e+00,9.570251706140657788e-01,1.148925647195539468e-01,1.617534427879031123e+00,9.997281248066683945e-01,6.047890889897509191e-03,1.267975961577011250e-02,1.860976040717747526e-02,2.874327428388653849e-01,5.230968412389299521e-02,1.412337064584143556e-02,3.890020505875065038e-02,7.753598951778272949e-03,4.267880122713321733e-02,3.997712791132979060e-03,-9.854042699305924288e-03,-1.230405601140841920e-03
3.100000000000000089e+00,9.639002187279643863e-01,1.172939626668038221e-01,1.617079716242907805e+00,9.997192278290240042e-01,5.976478726518379657e-03,1.304694311647397985e-02,1.885535696524537688e-02,2.808485421136112659e-01,5.417211027965002784e-02,1.417299278820603053e-02,4.370685926962260270e-02,8.089462799493572429e-03,4.181517903744588066e-02,4.100650696603504869e-03,-9.732844884578588374e-03,-1.207010714618910168e-03
3.150000000000000355e+00,9.608442303343589508e-01,1.187519651322994779e-01,1.615397804765050571e+00,9.997095297772580214e-01,5.885257685853396287e-03,1.323672045310457339e-02,1.926159510920952278e-02,2.755962715251110140e-01,5.276895832639764972e-02,1.523383583054588493e-02,4.746374977618111890e-02,8.767105792594905370e-03,4.114545922168832970e-02,4.218113259590672640e-03,-9.634201844363620912e-03,-1.178067591860637413e-03
3.200000000000000178e+00,9.591734267207281395e-01,1.201135170760910670e-01,1.613650665968761944e+00,9.996976590936040852e-01,5.657069668183989722e-03,1.377240017073102368e-02,1.956805966555567877e-02,2.759173876826835903e-01,5.091164666979340614e-02,1.536815297036987424e-02,5.057306508069433354e-02,9.339322195491243581e-03,4.017820886985346007e-02,4.317033504245692578e-03,-9.550389683998230725e-03,-1.167034655330918174e-03
3.250000000000000000e+00,9.530436903795830306e-01,1.202413319334428299e-01,1.611325960849246064e+00,9.996937297400311229e-01,5.544314002203705807e-03,1.412933144041850740e-02,1.954659289383616980e-02,2.719168537159615262e-01,4.912764760137786763e-02,1.602247854344405337e-02,5.352249865127989975e-02,1.007235664762059883e-02,3.933973662025302964e-02,4.405788873203102599e-03,-9.460439514944990469e-03,-1.162232673707659343e-03
3.300000000000000266e+00,9.491713216308976797e-01,1.200703385946165630e-01,1.609663404793469921e+00,9.996931154910033701e-01,5.223411265323634443e-03,1.434205340757862060e-02,1.951144071304856606e-02,2.694927630529154738e-01,4.743654770858453384e-02,1.513926709936760928e-02,5.612169932255475779e-02,1.039800468690870415e-02,3.881979931960514302e-02,4.478866737243047610e-03,-9.394436305810091592e-03,-1.186000097338623912e-03
